URL,Titre,Chapeau,Description,Date de début,Date de fin,Mots clés,Nom du lieu,Adresse du lieu,Code postal,Ville,Coordonnées géographiques,Type de prix,audience,durée
https://www.paris.fr/evenements/printempo-marlaina-owens-35484,Printempo | Marlaina Owens,La série Printempo continue avec un récital de chant. Marlaina Owens nous propose une soirée mêlant chant lyrique et standards de jazz.,"<p>Je présente des chants inspirées des différentes degrés de l’amour, de l’âge du jazz jusqu’aux temps modernes. L’amour est dépeint avec un sentiment de nostalgie ludique et sensuelle, énergie suscitée par les célèbres chanteuses Eartha Kitt et Josephine Baker au cours de leurs performances. Le programme débutera par plusieurs mélodies de B.E. Boykin (paroles par Maya Angelou) et se terminera par quelques célèbres standards de jazz. <br>~Marlaina Owens</p><p><em>Retrouvez le programme détaillé du festival Printempo 2023 <a href=""https://www.fondationdesetatsunis.org/fr/printempo-2023/"" target=""_blank"">ici</a>.</em></p>",2023-06-06 22:30:00+02:00,2023-06-07 00:00:00+02:00,"Concert,Musique,Spectacle musical",Fondation des États-Unis,15 boulevard Jourdan,75014,Paris,"48.819816987412, 2.33972797279233",gratuit sous condition,Tout public.,0
https://www.paris.fr/evenements/atelier-de-jardinage-boutures-du-potager-17954,Atelier de jardinage boutures du potager,"Multiplier les plantes est très satisfaisant que ce soit pour «sauver» une plante en mauvaise forme, offrir des plantes autour de soi, récupérer des variétés de plantes rares.","<h3>Un atelier pour apprendre à multiplier les plantes vivaces du potager</h3><p>Vous avez des notions de jardinage et vous jardinez déjà sur votre balcon, votre terrasse ou vos rebords de fenêtre ? Vous avez envie de reproduire vos plantes (ou celles de vos amis) pour mettre plus de vert et de diversité dans votre vie ? Vous avez envie de partager avec votre entourage des plantes que vous aimez ?<br><em>Alors cet atelier est fait pour vous !</em></p><p>Lors de l'atelier vous allez :</p><ul><li>découvrir la multiplication des plantes par bouturage</li><li>apprendre deux techniques pour faire les boutures</li><li>apprendre à choisir quelle partie des plantes bouturer<br></li></ul><p>Nous commençons par un (tout petit) peu de théorie sur les différents modes de multiplication des plantes puis très vite nous passons au concret avec la réalisation des boutures à proprement parler. Vous repartirez avec vos boutures d’aromatiques et des conseils pour vous en occuper.</p><p>Un cadre bucolique</p><p>L'atelier se déroule dans les Jardins Renoir du Musée de Montmartre, havre de paix, de verdure et de biodiversité au sommet de la Butte Montmartre. A l'issue de l'atelier, vous pourrez visiter les jardins et profiter de la vue sur les vignes du Clos Montmartre et le Jardin Sauvage Saint-Vincent.</p>",2022-05-21 18:00:00+02:00,2023-10-01 15:00:00+02:00,"Atelier,Loisirs,Nature",Musée de Montmartre,12 rue Cortot,75018,Paris,"48.8877039909771, 2.34062600989856",payant,Public  adolescents adultes. A partir de 12 ans.,497
https://www.paris.fr/evenements/festival-restons-serieux-35571,Festival restons sérieux,"Restons Sérieux, festival beau & bizarre de la musique française à contre-courant.","<p>Découvrez la révolution de la musique française avec le festival Restons Sérieux, qui rassemble les ténors et jeunes gens modernes de la scène alternative en ébullition.</p><p>Du 11 au 15 juillet, le festival proposera 22 groupes francophones aux esthétiques et sonorités variées dans 3 lieux différents: le Supersonic Club, le Supersonic Records et le Bataclan. Ça sera le 15 juillet que la mythique salle du Bataclan accueillera un plateau mémorable avec la ""shlag wave' de Gwendoline, la troupe de taupes de Maulwürfe et l’electro-clash culte de Vive La Fête. Une célébration de la puissance de notre scène francophone. La seule chose à prendre au sérieux, au fond !</p>",2023-07-15 21:00:00+02:00,2023-07-16 01:30:00+02:00,"Concert,Musique",Bataclan,50 Boulevard Voltaire,75011,Paris,"48.8630219, 2.3706179",payant,Public  adultes.,0
https://www.paris.fr/evenements/le-festival-quatre-un-35643,Le Festival QUATRE-UN,Le Festival QUATRE-UN est un festival d'écritures créatives organisé par la Cité des Ecritures (Sorbonne Nouvelle) et l'association Ateliers Phénix .,"<p>Exprimez votre créativité avec le Festival Quatre-Un ! Dans le cadre de la Cité des Écritures, ce festival d'écriture créative propose quatre ateliers avec quatre thématiques différentes.</p><p>ATELIER 1 CORPS VOIX ESPACE EXPLORATION</p><p>ATELIER 2 VERS PROSE TIK-TOK</p><p>ATELIER 3 PHOTOGRAPHIE DOCUMENTAIRE TEXTES<br></p><p>ATELIER 4 LANGUE(S) VOIX ECOUTE POESIE</p><p>Les ateliers auront lieu du 23 au 26 mai de 18h à 20h45. Aurélie Foglia et Claude Pauquet, Pierre Vinclair et Laurence Allard, Séverine Daucourt et Anne Godard, Louise Desbrusses et Romain Fohr… Différentes disciplines artistiques sont proposées, pour entremêler écriture créative et art, faire écho par le biais de différents médias !</p><p>La restitution des ateliers se déroulera le samedi 27 mai de 15h30 à 16h30 dans la salle de spectacle de l'Université Sorbonne Nouvelle, 8 avenue de Saint-Mandé, Paris 12e.</p>",2023-05-23 21:00:00+02:00,2023-05-27 23:45:00+02:00,"Atelier,Littérature",Université Sorbonne Nouvelle,8 avenue de Saint-Mandé,75012,Paris,"48.8452589972156, 2.39673497266915",gratuit sous condition,Public  adolescents adultes.,4
https://www.paris.fr/evenements/week-end-familles-conte-le-garum-venu-de-rome-35726,Conte : Le Garum venu de Rome,Prenez part à une visite contée et découvrez l'histoire de Lutèce à l'occasion des Journées Européennes de l'archéologie,"<p><strong>CONTE ""Le Garum venu de Rome""</strong><br></p><p>Le fils d’un potier de Lutèce parviendra-t-il à se faire aimer d’une 
jeune fille très gourmande ? Tout dépendra du Garum ! Une histoire 
d’amour pour découvrir l’époque gallo-romaine dans les vestiges de la 
crypte.</p><p>CONTE EN FAMILLE : A partir de 5 ans</p><p>Durée : 1h</p><p>La crypte archéologique de l'île de la Cité</p><p>Présentant les vestiges archéologiques découverts lors des fouilles 
réalisées entre 1965 et 1970, la Crypte archéologique de l'île de la 
Cité, située sur le parvis Notre-Dame, offre un panorama unique sur 
l’évolution urbaine et architecturale de l’île de la Cité, cœur 
historique de la capitale.A l'occasion des Journées européennes 
de l'archéologie, la crypte s'anime le temps d'un week-end dédié aux 
enfants et aux familles.</p>",2023-06-17 19:15:00+02:00,2023-06-18 20:45:00+02:00,Enfants,Crypte archéologique de l'île de la Cité,Place Jean-Paul II,75004,Paris,"48.8536254551575, 2.34875131296983",gratuit,Tout public.,1
https://www.paris.fr/evenements/atelier-de-conversation-24135,Atelier de conversation,Venez pratiquer le français en discutant avec les bibliothécaires et d'autres apprenants.,"<p>Les bibliothécaires vous proposent des sujets de conversation (cuisine, coutumes, voyages, jeux, etc…) <strong>tous les jeudis</strong> de 12h15 à 13h15.</p><p>Discutez avec d'autres apprenants en toute convivialité.<br></p>",2023-05-04 15:15:00+02:00,2023-06-29 16:15:00+02:00,"Atelier,Solidarité",Médiathèque Françoise Sagan,8 rue Léon Schwartzenberg,75010,Paris,"48.8755965903869, 2.35389596112724",gratuit,Public  adultes.,56
https://www.paris.fr/evenements/1-bouquin-1-vin-rencontre-litteraire-avec-lucille-dupre-et-maai-youssef-36586,1 bouquin 1 vin : rencontre littéraire avec Lucille Dupré et Maaï Youssef,"Les deux autrices Lucille Dupré et Maaï Youssef vont venir nous présenter leur magnifique correspondance « Lettres d’hiver, lettres d’été, écrire la maternité ».","<p>Dans le cadre du cycle <em>Lire les femmes* </em>de 1 bouquin 1 vin, venez rencontrer Lucille Dupré et Maaï Youssef pour échanger autour de leur correspondance-essai <em>Lettres d'hiver, lettres d'été, écrire la maternité</em>. Un livre émouvant qui aborde la (non-)maternité sous beaucoup d'angles ; un échange truffé de références qui démontre à quel point la question de la (non-)maternité devrait être au sein des débats et préoccupations féministes.</p><p>La rencontre se constitue d'un moment de lecture, d'un échange et d'une dégustation du vin choisi par les autrices pour accompagner la soirée. Les livres seront en vente sur place.</p><p><em>*Lire les femmes</em> est un une initiative de l'association 1 bouquin 1 vin qui a pour but de mettre en valeur les écritures des femmes et autour du féminisme.</p><p>Résumé de l’éditeur : Œuvre originale et émouvante, où l’essai emprunte le chemin de la correspondance, de la littérature et de la poésie, où l’intime côtoie le politique, <em>Lettres d’hiver, lettres d’été</em> est le témoignage bouleversant de deux jeunes femmes d’aujourd’hui. Le temps d’un hiver et d’un été, Maaï et Lucille, deux amies autrices, se sont écrit pour se raconter leurs joies, leurs peines, leur travail d’écriture ; et pour Maaï, cet enfant qui ne vient pas quand Lucille, elle, a deux jeunes enfants et du mal à retrouver son équilibre. Bercées par la chaleur de leur amitié, elles cherchent et trouvent les mots afin de comprendre ce qui se joue pour elles dans cette maternité qui se dérobe : la fatigue, les fausses couches, la honte, la solitude, l’envie de s’enfuir, la détresse parfois…</p><p>Mais la joie aussi, l’amour, la mer Méditerranée si belle et si fantasque, les chansons de Dalida, les livres et ces stratégies de survie qu’on échafaude ensemble. Ce qui n’était au départ qu’une conversation entre amies devient une quête essentielle et poignante, qui nous invite, toutes et tous, mères et non-mères, à (ré)inventer des possibles qui nous soient justes.</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/05/10/original-bb0085389ea85e73343f5acbaf3ced10.jpg"" alt=""1 bouquin 1 vin : Lucille Dupré et Maaï Youssef""></img></div>",2023-06-18 21:00:00+02:00,2023-06-18 23:00:00+02:00,"Gourmand,Littérature",La Quincave,"17, Rue Bréa",75006,Paris,"48.8429839810557, 2.33008300062738",gratuit sous condition,Tout public.,0
https://www.paris.fr/evenements/pleins-phares-36598,Pleins Phares,Ceci n’est pas un exercice ! Je répète ! Ceci n’est pas un EXERCICE !,"<p>Ceci n’est pas un exercice ! Je répète ! Ceci n’est pas un EXERCICE !</p><p>Hier tard dans la nuit nous avons aperçu les lumières d’un objet non identifié. Mais pas de panique, c’est sûrement le plafond du PANIC ROOM !</p><p>Néanmoins par mesure de sécurité je vous demande de venir vous abritez dans la lumière des pleins phares.</p><p>Au programme : House Garage, Minimal, Micro et Dark Disco</p><p>Vos pilotes préférés seront là pour vous faire danser sous les étoiles.</p>",2023-05-25 22:00:00+02:00,2023-05-26 07:00:00+02:00,Clubbing,Panic Room,101 Rue Amelot,75011,Paris,"48.8612128, 2.36764170000004",gratuit,Public  adultes.,0
https://www.paris.fr/evenements/dimanche-en-live-36605,Dimanche en Live !,On se retrouve le 10 juin pour un dimanche en Live avec Mandakil !!,"<p>Un collectif fondé autour des grooves de l'afrobeat nigérian et du jazz éthiopien.</p><p>Mandakil apporte sa vision psychédélique &amp; d'énergie brute rock à ces courants musicaux.</p><p>De la danse enfiévrée à la transe contemplative, Mandakil propose un voyage à travers les paysages inexplorés de ses grooves puissants.</p><p>Atelier de la semaine : Tomber oui, souffrir non.</p><p>Comment réussir à bien tomber ?</p><p>« Tomber oui, souffrir non » est un cours gratuit de 1H15 consacré aux techniques permettant de tomber par terre sans se faire (trop) mal.</p><p>Il est donné par deux personnes : une artiste et une coach de Parkour. Le cours est constitué d’exercices techniques mais aussi d’histoires de chutes. Les sessions ont lieu sur toutes sorte de sol : pelouse, béton ciré, parquet.</p><p>Réalisé avec l’association Pink Parkour, association de parkour féminin.</p>",2023-06-11 18:00:00+02:00,2023-06-12 01:00:00+02:00,"Concert,Musique","Place de la Pointe, Pantin",Place de la Pointe,93500,Pantin,"48.894928, 2.414692",gratuit,Public  adultes.,0
https://www.paris.fr/evenements/a-coeur-voix-36398,Concert de musique vocale organisé par l’association acoeurvoix,Centres médico-éducatifs et langage des signes pour mélodies françaises et symphonie ukrainienne.,"<p>Pour cette édition, acoeurvoix produira le concert <em>« Des voix dans la nuit »</em> pour l'édition 2023 de Nuit Blanche.</p><p>ACOEURVOIX est née en 2003 d’une ambition : sensibiliser et
interpeller le public à la singularité au travers du chant et de la musique
vocale.</p><p>Composé d’œuvres vocales classiques ou contemporaines ce concert
est ouvert à la diversité et à la différence. Des jeunes adultes autistes participent
chaque année à ce concert, sans distinction de handicap et révèlent leur talent
auprès du public.</p><p>Avec le soutien d’Art, Culture et Foi.</p>",2023-06-03 23:30:00+02:00,2023-06-04 05:00:00+02:00,"Art contemporain,musique",Eglise des Blancs - Manteaux,"1, rue de l’Abbé Migne",75004,Paris,"48.8589290011949, 2.35808903461233",gratuit,Tout public.,0
https://www.paris.fr/evenements/le-mois-parisien-du-handicap-36682,Les à côté·e·s,"Tout au long de ce mois de juin, des activités de mobilisation citoyenne, de sensibilisation, du handisport, des spectacles, des expositions et des visites guidées seront proposés dans tous les arrondissements de la capitale. L’objectif : donner la parole aux personnes concernées et réunir les acteurs du monde du handicap pour des temps de réflexion et d’ambition collectives, porteurs d’innovations et de progrès social.","<p><strong>Ouverture de l'exposition « Les à côté·e·s »</strong><br>L'exposition réunissant l’ensemble des projets Orange Rouge de la saison 2021-2022 aura lieu du <strong>13 mai</strong> au <strong>3 juin 2023 </strong>au sein de l'espace d'exposition <strong>Immanence</strong>.<br>Nous vous invitions chaleureusemenent au vernissage de l’exposition qui aura lieu le<strong> samedi 13 mai </strong>de <strong>14h à 21h</strong>.<br><br><strong>Commissaires d'exposition :</strong> Corinne Digard et Aurélien Mole</p><p><br><em>« N’étant à titre personnel pas un grand thuriféraire de l’usage du point médian, je lui reconnais cependant une capacité expressive qui permet de changer les objets en personnes. Un à coté, définit généralement quelque chose, à priori mineur qui se place latéralement par rapport à autre chose dans un rapport qui peut aller de la subordination à l’échappatoire. Un·e à coté·e définirait alors une personne qui préfère la marge au centre et l’épaulement plutôt que le podium. Quelqu’un·e qui pratique la pensée latérale en dehors de tout contexte entrepreneurial. »</em></p><p><em></em><br><a href=""https://us11.mailchimp.com/mctx/clicks?url=http%3A%2F%2Forangerouge.org%2Fwp-content%2Fuploads%2F2023%2F05%2FDOSSIER-DE-PRESSE-FINALE.pdf&amp;xid=32d8fe62ea&amp;uid=45880993&amp;iid=87c6d5bbd1&amp;pool=cts&amp;v=2&amp;c=1683721488&amp;h=9366d634be8150f5d92695b21c2a2eb404462de77f2d7ac4ebd0f71cd6fa8f06"" target=""_blank"">Intégralité de la note d'intention du commissaire invité Aurélien Mole</a></p><p><strong>Artistes :</strong> Joan Ayrton, Maxence Chevreau, Romain Dumesnil, Raphaël Garnier, Louis Gary, Nicolas Giraud, My-Lan Hoang-Thuy, Aurélie Jacquet et Maude Bouhenic, Jeanne Kamptchouang, Lucie Khahoutian, Pierrick Mouton et Milan Otal, Rafaël Moreno, Constance Nouvel, Clément Rodzielski, Charlotte Seidel, Anna Solal et Morgane Porcheron, Jay Tan, Jocelyn Villemont</p><p><strong>Avec les élèves et les enseignant·es des collèges / établissements : </strong>République (Bobigny), George Braque (Paris, 13ème), Jean Wiener (Champs-sur-Marne), Jules Michelet (Saint-Ouen), Denecourt (Bois Le Roi), George Courteline (Paris, 12ème), Paul Painlevé (Sevran), Beaumarchais (Meaux), Suzanne Lacore (Paris, 19ème), Daniel Mayer (Paris, 18ème), Joliot Curie (Stains), Nicolas Tronchon (Saint-Soupplets), Françoise Dolto (Paris 20ème), René Goscinny (Vaires-sur-Marnes), IME Les Moulins Gémeaux &amp; EHPAD <em>«</em>Ma Maison <em>»</em>Petites Sœurs des Pauvres (Saint-Denis), Charles Péguy (Verneuil L’Étang), EREA Alexandre Dumas (Paris, 15ème), Beau Soleil (Chelles)<br><strong></strong></p><p><strong>Informations pratiques</strong><br>13.05 - 03.06.2023<br>Horaires d’ouvertures :<br>Jeudi - samedi<br>14h à 18h<br>et sur rendez-vous<br><strong>Immanence</strong><br>21 Avenue du Maine, 75015 Paris<br>Accès métro : Montparnasse, Falguière, Duroc<br>Accès bus : 91/95/96</p>",2023-05-13 02:00:00+02:00,2023-06-04 01:59:59+02:00,"Art contemporain,Expo,Innovation",Immanence,21 avenue du Maine,75015,Paris,"48.8434589835086, 2.32073902260547",gratuit,Tout public.,21
